timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1569813991695,19446,CreateUser,200,,Thread Group 1-16,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,19445,0,2
1569813992394,19445,CreateUser,200,,Thread Group 1-17,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,19444,0,1
1569813992553,19442,CreateUser,200,,Thread Group 1-22,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,19441,0,1
1569813993254,18957,CreateUser,200,,Thread Group 1-21,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,18956,0,1
1569813993444,19225,CreateUser,200,,Thread Group 1-19,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,19225,0,1
1569813994373,18835,CreateUser,200,,Thread Group 1-20,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,18834,0,1
1569813994884,18849,CreateUser,200,,Thread Group 1-24,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,18849,0,1
1569813995197,18799,CreateUser,200,,Thread Group 1-23,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,18798,0,2
1569813995841,18753,CreateUser,200,,Thread Group 1-25,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,18752,0,2
1569813996610,18150,CreateUser,200,,Thread Group 1-31,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,18149,0,66
1569813997191,17886,CreateUser,200,,Thread Group 1-29,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,17886,0,2
1569813997837,17594,CreateUser,200,,Thread Group 1-26,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,17593,0,1
1569813998370,17465,CreateUser,200,,Thread Group 1-27,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,17464,0,2
1569813998947,17087,CreateUser,200,,Thread Group 1-28,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,17086,0,1
1569813999810,16592,CreateUser,200,,Thread Group 1-30,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16591,0,1
1569814000600,16495,CreateUser,200,,Thread Group 1-32,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16494,0,1
1569814001037,16340,CreateUser,200,,Thread Group 1-35,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16340,0,1
1569814001368,16612,CreateUser,200,,Thread Group 1-33,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16612,0,1
1569814002001,16197,CreateUser,200,,Thread Group 1-36,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16196,0,2
1569814002289,16407,CreateUser,200,,Thread Group 1-37,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16406,0,3
1569814002596,16270,CreateUser,200,,Thread Group 1-34,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16269,0,1
1569814002882,16315,CreateUser,200,,Thread Group 1-39,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16315,0,1
1569814003018,16586,CreateUser,200,,Thread Group 1-38,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16585,0,2
1569814003283,16566,CreateUser,200,,Thread Group 1-44,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16566,0,0
1569814003707,16328,CreateUser,200,,Thread Group 1-46,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16328,0,2
1569814003971,16422,CreateUser,200,,Thread Group 1-42,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16422,0,1
1569814004073,16566,CreateUser,200,,Thread Group 1-43,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16566,0,2
1569814004500,16360,CreateUser,200,,Thread Group 1-49,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16359,0,2
1569814004981,16117,CreateUser,200,,Thread Group 1-47,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16116,0,2
1569814005079,16311,CreateUser,200,,Thread Group 1-50,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16311,0,2
1569814005796,15789,CreateUser,200,,Thread Group 1-45,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,15789,0,1
1569814005917,15949,CreateUser,200,,Thread Group 1-7,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,15949,0,1
1569814006439,15936,CreateUser,200,,Thread Group 1-1,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,15935,0,2
1569814006666,15991,CreateUser,200,,Thread Group 1-3,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,15990,0,1
1569814006993,16009,CreateUser,200,,Thread Group 1-8,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16009,0,65
1569814007313,15837,CreateUser,200,,Thread Group 1-6,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,15837,0,225
1569814007615,15986,CreateUser,200,,Thread Group 1-40,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,15986,0,2
1569814007881,16097,CreateUser,200,,Thread Group 1-9,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16096,0,2
1569814008099,16134,CreateUser,200,,Thread Group 1-4,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16134,0,71
1569814008435,16166,CreateUser,200,,Thread Group 1-5,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16166,0,93
1569814008563,16314,CreateUser,200,,Thread Group 1-2,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16313,0,2
1569814008886,16101,CreateUser,200,,Thread Group 1-41,text,true,,256,306,50,50,http://localhost:8085/projectmanagement/users,16100,0,2
